input_data,target_data
c/o/d/a,coda
*oda,coda
g-e,ge
g/e,ge
*e,ge
le*biyan,lesbiyan
l-e-s-b-i-y-a-n,lesbiyan
l/e/s/b/i/y/a/n,lesbiyan
lesb***n,lesbiyan
cus*e,cushe
c-u-s-h-e,cushe
c/u/s/h/e,cushe
*ushe,cushe
d*d,dud
d-u-d,dud
d/u/d,dud
d*d,dud
pt*ta,ptita
p-t-i-t-a,ptita
p/t/i/t/a,ptita
*tit*,ptita
ja*oj,jaroj
j-a-r-o-j,jaroj
j/a/r/o/j,jaroj
j**oj,jaroj
g*ja,gaja
g-a-j-a,gaja
g/a/j/a,gaja
g*j*,gaja
k*ankir,khankir
k-h-a-n-k-i-r,khankir
k/h/a/n/k/i/r,khankir
khank*r,khankir
cu*nagiri,cudnagiri
c-u-d-n-a-g-i-r-i,cudnagiri
c/u/d/n/a/g/i/r/i,cudnagiri
*ud*a*i*i,cudnagiri
sha*yar,shauyar
s-h-a-u-y-a-r,shauyar
s/h/a/u/y/a/r,shauyar
sh*u**r,shauyar
cu*a,cuda
c-u-d-a,cuda
c/u/d/a,cuda
c*d*,cuda
ba*chal,balchal
b-a-l-c-h-a-l,balchal
b/a/l/c/h/a/l,balchal
bal*ha*,balchal
cud*e,cudde
c-u-d-d-e,cudde
c/u/d/d/e,cudde
cu*de,cudde
vad*ima,vadaima
v-a-d-a-i-m-a,vadaima
v/a/d/a/i/m/a,vadaima
v*da*ma,vadaima
bo*od,bolod
b-o-l-o-d,bolod
b/o/l/o/d,bolod
*o*od,bolod
salar*ut,salarput
s-a-l-a-r-p-u-t,salarput
s/a/l/a/r/p/u/t,salarput
sa*a***t,salarput
g*ya,guya
g-u-y-a,guya
g/u/y/a,guya
g*ya,guya
vad*imma,vadaimma
v-a-d-a-i-m-m-a,vadaimma
v/a/d/a/i/m/m/a,vadaimma
va*aimma,vadaimma
a*uda,acuda
a-c-u-d-a,acuda
a/c/u/d/a,acuda
ac*da,acuda
osh*il,oshlil
o-s-h-l-i-l,oshlil
o/s/h/l/i/l,oshlil
o*hl**,oshlil
c*d,cod
c-o-d,cod
c/o/d,cod
*od,cod
kaml*cuda,kamlacuda
k-a-m-l-a-c-u-d-a,kamlacuda
k/a/m/l/a/c/u/d/a,kamlacuda
kam*acud*,kamlacuda
c*di,cudi
c-u-d-i,cudi
c/u/d/i,cudi
**di,cudi
g*nja,ganja
g-a-n-j-a,ganja
g/a/n/j/a,ganja
ga*ja,ganja
v*dar,vodar
v-o-d-a-r,vodar
v/o/d/a/r,vodar
vo*ar,vodar
ku*tar,kuttar
k-u-t-t-a-r,kuttar
k/u/t/t/a/r,kuttar
ku**ar,kuttar
h*ga,hoga
h-o-g-a,hoga
h/o/g/a,hoga
ho**,hoga
bal-ch*l,bal-chal
b-a-l---c-h-a-l,bal-chal
b/a/l/-/c/h/a/l,bal-chal
bal***al,bal-chal
cu*e,cude
c-u-d-e,cude
c/u/d/e,cude
cu*e,cude
boka*uda,bokacuda
b-o-k-a-c-u-d-a,bokacuda
b/o/k/a/c/u/d/a,bokacuda
*oka*u**,bokacuda
h*ta,heta
h-e-t-a,heta
h/e/t/a,heta
het*,heta
m*darcude,madarcude
m-a-d-a-r-c-u-d-e,madarcude
m/a/d/a/r/c/u/d/e,madarcude
*adarc*de,madarcude
boka*ondi,bokacondi
b-o-k-a-c-o-n-d-i,bokacondi
b/o/k/a/c/o/n/d/i,bokacondi
bo*ac**di,bokacondi
ponda*lam,pondailam
p-o-n-d-a-i-l-a-m,pondailam
p/o/n/d/a/i/l/a/m,pondailam
*ondai***,pondailam
bainoncod*a,bainoncodra
b-a-i-n-o-n-c-o-d-r-a,bainoncodra
b/a/i/n/o/n/c/o/d/r/a,bainoncodra
****oncod*a,bainoncodra
co*ta,cotta
c-o-t-t-a,cotta
c/o/t/t/a,cotta
*ot*a,cotta
hug*mara,hugamara
h-u-g-a-m-a-r-a,hugamara
h/u/g/a/m/a/r/a,hugamara
h**am**a,hugamara
cud*r,cudir
c-u-d-i-r,cudir
c/u/d/i/r,cudir
*udir,cudir
cu*ao,cudao
c-u-d-a-o,cudao
c/u/d/a/o,cudao
*udao,cudao
c*dda,cudda
c-u-d-d-a,cudda
c/u/d/d/a,cudda
c*d*a,cudda
sha*ya,shaoya
s-h-a-o-y-a,shaoya
s/h/a/o/y/a,shaoya
s**oy*,shaoya
cu*as,cudas
c-u-d-a-s,cudas
c/u/d/a/s,cudas
*ud*s,cudas
p*tkii,putkii
p-u-t-k-i-i,putkii
p/u/t/k/i/i,putkii
p*tk**,putkii
cu*acudi,cudacudi
c-u-d-a-c-u-d-i,cudacudi
c/u/d/a/c/u/d/i,cudacudi
*udacudi,cudacudi
cod*e,codne
c-o-d-n-e,codne
c/o/d/n/e,codne
co*ne,codne
cud*ra,cudera
c-u-d-e-r-a,cudera
c/u/d/e/r/a,cudera
*u*er*,cudera
ka*lla,kailla
k-a-i-l-l-a,kailla
k/a/i/l/l/a,kailla
ka*lla,kailla
fkin*icodara,fkinnicodara
f-k-i-n-n-i-c-o-d-a-r-a,fkinnicodara
f/k/i/n/n/i/c/o/d/a/r/a,fkinnicodara
f*i*nicodara,fkinnicodara
mada*ira,madarira
m-a-d-a-r-i-r-a,madarira
m/a/d/a/r/i/r/a,madarira
madari*a,madarira
bok*codar,bokacodar
b-o-k-a-c-o-d-a-r,bokacodar
b/o/k/a/c/o/d/a/r,bokacodar
bo**c*da*,bokacodar
ganja*hor,ganjakhor
g-a-n-j-a-k-h-o-r,ganjakhor
g/a/n/j/a/k/h/o/r,ganjakhor
ga*j*kh*r,ganjakhor
n*ngta,nengta
n-e-n-g-t-a,nengta
n/e/n/g/t/a,nengta
n*n*ta,nengta
ndi* pulara,ndir pulara
n-d-i-r- -p-u-l-a-r-a,ndir pulara
n/d/i/r/ /p/u/l/a/r/a,ndir pulara
n*ir pul*ra,ndir pulara
pengtir p*la,pengtir pola
p-e-n-g-t-i-r- -p-o-l-a,pengtir pola
p/e/n/g/t/i/r/ /p/o/l/a,pengtir pola
*eng*i****la,pengtir pola
fkirer ba*ca,fkirer bacca
f-k-i-r-e-r- -b-a-c-c-a,fkirer bacca
f/k/i/r/e/r/ /b/a/c/c/a,fkirer bacca
*kire* **c**,fkirer bacca
shal*go,shaligo
s-h-a-l-i-g-o,shaligo
s/h/a/l/i/g/o,shaligo
sh*ligo,shaligo
ma*ir,magir
m-a-g-i-r,magir
m/a/g/i/r,magir
mag*r,magir
shu*r,shuor
s-h-u-o-r,shuor
s/h/u/o/r,shuor
shuo*,shuor
vad*imar,vadaimar
v-a-d-a-i-m-a-r,vadaimar
v/a/d/a/i/m/a/r,vadaimar
v*daimar,vadaimar
bes*ja,beshja
b-e-s-h-j-a,beshja
b/e/s/h/j/a,beshja
be*hj*,beshja
bokaco*ai,bokacodai
b-o-k-a-c-o-d-a-i,bokacodai
b/o/k/a/c/o/d/a/i,bokacodai
bok*c*d**,bokacodai
ga*akhur,gajakhur
g-a-j-a-k-h-u-r,gajakhur
g/a/j/a/k/h/u/r,gajakhur
g**ak*ur,gajakhur
putkim*ra,putkimara
p-u-t-k-i-m-a-r-a,putkimara
p/u/t/k/i/m/a/r/a,putkimara
putkim*ra,putkimara
balch*ler,balchaler
b-a-l-c-h-a-l-e-r,balchaler
b/a/l/c/h/a/l/e/r,balchaler
balchal*r,balchaler
go*a,goya
g-o-y-a,goya
g/o/y/a,goya
**ya,goya
mai*e bap,maire bap
m-a-i-r-e- -b-a-p,maire bap
m/a/i/r/e/ /b/a/p,maire bap
m***e bap,maire bap
pac*ar,pachar
p-a-c-h-a-r,pachar
p/a/c/h/a/r,pachar
pa*h**,pachar
ma*tar,maltar
m-a-l-t-a-r,maltar
m/a/l/t/a/r,maltar
m**ta*,maltar
kutta*ara,kuttamara
k-u-t-t-a-m-a-r-a,kuttamara
k/u/t/t/a/m/a/r/a,kuttamara
kut*ama*a,kuttamara
ac*da,acoda
a-c-o-d-a,acoda
a/c/o/d/a,acoda
acod*,acoda
b*kacodara,bokacodara
b-o-k-a-c-o-d-a-r-a,bokacodara
b/o/k/a/c/o/d/a/r/a,bokacodara
bo*ac*da*a,bokacodara
juta p*da,juta pida
j-u-t-a- -p-i-d-a,juta pida
j/u/t/a/ /p/i/d/a,juta pida
juta*p***,juta pida
ceadayb*r,ceadaybar
c-e-a-d-a-y-b-a-r,ceadaybar
c/e/a/d/a/y/b/a/r,ceadaybar
cea*aybar,ceadaybar
kh*ngkir,khangkir
k-h-a-n-g-k-i-r,khangkir
k/h/a/n/g/k/i/r,khangkir
k***gki*,khangkir
cod*o,codao
c-o-d-a-o,codao
c/o/d/a/o,codao
*oda*,codao
vad*imja,vadaimja
v-a-d-a-i-m-j-a,vadaimja
v/a/d/a/i/m/j/a,vadaimja
vadaimj*,vadaimja
bol*e,bolde
b-o-l-d-e,bolde
b/o/l/d/e,bolde
b*lde,bolde
buk*ud,bukcud
b-u-k-c-u-d,bukcud
b/u/k/c/u/d,bukcud
*u*cu*,bukcud
c*dar,codar
c-o-d-a-r,codar
c/o/d/a/r,codar
cod*r,codar
k*araiya gesil,kharaiya gesil
k-h-a-r-a-i-y-a- -g-e-s-i-l,kharaiya gesil
k/h/a/r/a/i/y/a/ /g/e/s/i/l,kharaiya gesil
**ara*ya**e**l,kharaiya gesil
bu*ana,bukana
b-u-k-a-n-a,bukana
b/u/k/a/n/a,bukana
bu**na,bukana
ljang*a,ljangta
l-j-a-n-g-t-a,ljangta
l/j/a/n/g/t/a,ljangta
lja*g*a,ljangta
p*t,put
p-u-t,put
p/u/t,put
*ut,put
ma*a,mara
m-a-r-a,mara
m/a/r/a,mara
m*ra,mara
b*ci,bici
b-i-c-i,bici
b/i/c/i,bici
*ic*,bici
pu*kir,putkir
p-u-t-k-i-r,putkir
p/u/t/k/i/r,putkir
*u*kir,putkir
sha*a,shala
s-h-a-l-a,shala
s/h/a/l/a,shala
sha**,shala
p-o,po
p/o,po
p*,po
c*a,cda
c-d-a,cda
c/d/a,cda
c*a,cda
ho*ar,hogar
h-o-g-a-r,hogar
h/o/g/a/r,hogar
ho*ar,hogar
ha*a,hala
h-a-l-a,hala
h/a/l/a,hala
*a*a,hala
ab*l,abal
a-b-a-l,abal
a/b/a/l,abal
a*al,abal
s*la,sala
s-a-l-a,sala
s/a/l/a,sala
s**a,sala
gu *ha,gu kha
g-u- -k-h-a,gu kha
g/u/ /k/h/a,gu kha
g**kha,gu kha
ha*ar,halar
h-a-l-a-r,halar
h/a/l/a/r,halar
ha**r,halar
ba*dir,bandir
b-a-n-d-i-r,bandir
b/a/n/d/i/r,bandir
ba**i*,bandir
put*ite,putkite
p-u-t-k-i-t-e,putkite
p/u/t/k/i/t/e,putkite
p*tk*te,putkite
bal*r,baler
b-a-l-e-r,baler
b/a/l/e/r,baler
*aler,baler
m*re,mare
m-a-r-e,mare
m/a/r/e,mare
m*re,mare
ka*a,kala
k-a-l-a,kala
k/a/l/a,kala
ka**,kala
m*l,mal
m-a-l,mal
m/a/l,mal
m*l,mal
ho*ay,hogay
h-o-g-a-y,hogay
h/o/g/a/y,hogay
*og*y,hogay
p-u,pu
p/u,pu
*u,pu
m*dari,madari
m-a-d-a-r-i,madari
m/a/d/a/r/i,madari
*a*ari,madari
h*uyar,hauyar
h-a-u-y-a-r,hauyar
h/a/u/y/a/r,hauyar
h*uy*r,hauyar
v*e,vre
v-r-e,vre
v/r/e,vre
v*e,vre
dhu*amu,dhukamu
d-h-u-k-a-m-u,dhukamu
d/h/u/k/a/m/u,dhukamu
dhukam*,dhukamu
ko*odom,konodom
k-o-n-o-d-o-m,konodom
k/o/n/o/d/o/m,konodom
kono*om,konodom
h*gu,hagu
h-a-g-u,hagu
h/a/g/u,hagu
ha*u,hagu
p*cha,pacha
p-a-c-h-a,pacha
p/a/c/h/a,pacha
pa*h*,pacha
hij*a,hijra
h-i-j-r-a,hijra
h/i/j/r/a,hijra
hij*a,hijra
vd*i,vdai
v-d-a-i,vdai
v/d/a/i,vdai
v**i,vdai
hu*a,huga
h-u-g-a,huga
h/u/g/a,huga
h*ga,huga
pa*hay,pachay
p-a-c-h-a-y,pachay
p/a/c/h/a/y,pachay
pac**y,pachay
pola*e,polare
p-o-l-a-r-e,polare
p/o/l/a/r/e,polare
p*l**e,polare
cu*mu,cudmu
c-u-d-m-u,cudmu
c/u/d/m/u,cudmu
*ud*u,cudmu
dhuk*iya,dhukaiya
d-h-u-k-a-i-y-a,dhukaiya
d/h/u/k/a/i/y/a,dhukaiya
dhu*aiya,dhukaiya
b*cite,bicite
b-i-c-i-t-e,bicite
b/i/c/i/t/e,bicite
*icit*,bicite
m*ri,mari
m-a-r-i,mari
m/a/r/i,mari
m**i,mari
cu*anir,cudanir
c-u-d-a-n-i-r,cudanir
c/u/d/a/n/i/r,cudanir
cu*ani*,cudanir
n*i,nti
n-t-i,nti
n/t/i,nti
n*i,nti
b*sh,bash
b-a-s-h,bash
b/a/s/h,bash
**sh,bash
v*day,voday
v-o-d-a-y,voday
v/o/d/a/y,voday
v**ay,voday
man*ar,mandar
m-a-n-d-a-r,mandar
m/a/n/d/a/r,mandar
**ndar,mandar
p*a,pla
p-l-a,pla
p/l/a,pla
p*a,pla
le*ra,leura
l-e-u-r-a,leura
l/e/u/r/a,leura
leu*a,leura
lj*ora,ljaora
l-j-a-o-r-a,ljaora
l/j/a/o/r/a,ljaora
lja**a,ljaora
h*l,hol
h-o-l,hol
h/o/l,hol
*ol,hol
n*ir,ntir
n-t-i-r,ntir
n/t/i/r,ntir
n*i*,ntir
co*on,codon
c-o-d-o-n,codon
c/o/d/o/n,codon
*o*on,codon
k*ndom,kondom
k-o-n-d-o-m,kondom
k/o/n/d/o/m,kondom
**n*om,kondom
dukaiya d*lam,dukaiya dilam
d-u-k-a-i-y-a- -d-i-l-a-m,dukaiya dilam
d/u/k/a/i/y/a/ /d/i/l/a/m,dukaiya dilam
dukaiya di*a*,dukaiya dilam
man*gi,manggi
m-a-n-g-g-i,manggi
m/a/n/g/g/i,manggi
ma**gi,manggi
pol*y,polay
p-o-l-a-y,polay
p/o/l/a/y,polay
**lay,polay
p*la.,pola.
p-o-l-a-.,pola.
p/o/l/a/.,pola.
p*la.,pola.
ba*nda,bainda
b-a-i-n-d-a,bainda
b/a/i/n/d/a,bainda
ba*nda,bainda
cu*ani,cudani
c-u-d-a-n-i,cudani
c/u/d/a/n/i,cudani
**da*i,cudani
laga*a,lagaya
l-a-g-a-y-a,lagaya
l/a/g/a/y/a,lagaya
la**ya,lagaya
co*na,codna
c-o-d-n-a,codna
c/o/d/n/a,codna
c**na,codna
c*de,code
c-o-d-e,code
c/o/d/e,code
co*e,code
f*laiya,falaiya
f-a-l-a-i-y-a,falaiya
f/a/l/a/i/y/a,falaiya
**la*ya,falaiya
h*dar,hedar
h-e-d-a-r,hedar
h/e/d/a/r,hedar
heda*,hedar
vit*e,vitre
v-i-t-r-e,vitre
v/i/t/r/e,vitre
vitr*,vitre
shu*rer,shuyrer
s-h-u-y-r-e-r,shuyrer
s/h/u/y/r/e/r,shuyrer
shuyr*r,shuyrer
le*gta,lengta
l-e-n-g-t-a,lengta
l/e/n/g/t/a,lengta
**n*ta,lengta
hi*la,hijla
h-i-j-l-a,hijla
h/i/j/l/a,hijla
**jla,hijla
mang*ir,manggir
m-a-n-g-g-i-r,manggir
m/a/n/g/g/i/r,manggir
mangg*r,manggir
shaoy*r,shaoyar
s-h-a-o-y-a-r,shaoyar
s/h/a/o/y/a/r,shaoyar
*ha*yar,shaoyar
maind*r,maindar
m-a-i-n-d-a-r,maindar
m/a/i/n/d/a/r,maindar
ma*nd*r,maindar
h*lay,halay
h-a-l-a-y,halay
h/a/l/a/y,halay
*ala*,halay
pai*hana,paikhana
p-a-i-k-h-a-n-a,paikhana
p/a/i/k/h/a/n/a,paikhana
p*ikhana,paikhana
p*d,pod
p-o-d,pod
p/o/d,pod
p*d,pod
cu*maranir,cutmaranir
c-u-t-m-a-r-a-n-i-r,cutmaranir
c/u/t/m/a/r/a/n/i/r,cutmaranir
*ut*ar*n*r,cutmaranir
m*rani,marani
m-a-r-a-n-i,marani
m/a/r/a/n/i,marani
mara*i,marani
shu*ki,shutki
s-h-u-t-k-i,shutki
s/h/u/t/k/i,shutki
sh*tki,shutki
ba*e,bale
b-a-l-e,bale
b/a/l/e,bale
b**e,bale
kond*er,kondmer
k-o-n-d-m-e-r,kondmer
k/o/n/d/m/e/r,kondmer
**ndmer,kondmer
madar*ud,madarcud
m-a-d-a-r-c-u-d,madarcud
m/a/d/a/r/c/u/d,madarcud
ma***c*d,madarcud
g*yar,goyar
g-o-y-a-r,goyar
g/o/y/a/r,goyar
go*a*,goyar
madar*ost,madartost
m-a-d-a-r-t-o-s-t,madartost
m/a/d/a/r/t/o/s/t,madartost
mada*tost,madartost
ha*dai,handai
h-a-n-d-a-i,handai
h/a/n/d/a/i,handai
*a*dai,handai
bus*ir,buskir
b-u-s-k-i-r,buskir
b/u/s/k/i/r,buskir
bu*ki*,buskir
v*ra,vira
v-i-r-a,vira
v/i/r/a,vira
*i*a,vira
s*ks,seks
s-e-k-s,seks
s/e/k/s,seks
s*ks,seks
p*.,po.
p-o-.,po.
p/o/.,po.
p*.,po.
cu*on,cudon
c-u-d-o-n,cudon
c/u/d/o/n,cudon
*ud*n,cudon
c*ida,cuida
c-u-i-d-a,cuida
c/u/i/d/a,cuida
*uid*,cuida
bei*sha,beissha
b-e-i-s-s-h-a,beissha
b/e/i/s/s/h/a,beissha
**i*sha,beissha
khan*ki,khangki
k-h-a-n-g-k-i,khangki
k/h/a/n/g/k/i,khangki
k**ngk*,khangki
la*ai,lagai
l-a-g-a-i,lagai
l/a/g/a/i,lagai
*agai,lagai
s*alar,shalar
s-h-a-l-a-r,shalar
s/h/a/l/a/r,shalar
*h*la*,shalar
pol*r,polar
p-o-l-a-r,polar
p/o/l/a/r,polar
pol**,polar
lag*iya,lagaiya
l-a-g-a-i-y-a,lagaiya
l/a/g/a/i/y/a,lagaiya
*aga**a,lagaiya
ma*re,mayre
m-a-y-r-e,mayre
m/a/y/r/e,mayre
ma*r*,mayre
so*ne,sodne
s-o-d-n-e,sodne
s/o/d/n/e,sodne
s*dn*,sodne
p*tere,putere
p-u-t-e-r-e,putere
p/u/t/e/r/e,putere
pu***e,putere
fal*mu,falamu
f-a-l-a-m-u,falamu
f/a/l/a/m/u,falamu
fal*m*,falamu
sod*n,sodon
s-o-d-o-n,sodon
s/o/d/o/n,sodon
sodo*,sodon
duka*u,dukamu
d-u-k-a-m-u,dukamu
d/u/k/a/m/u,dukamu
d*kamu,dukamu
puk*i,pukti
p-u-k-t-i,pukti
p/u/k/t/i,pukti
**kti,pukti
sh*a,shla
s-h-l-a,shla
s/h/l/a,shla
shl*,shla
j*rod,jarod
j-a-r-o-d,jarod
j/a/r/o/d,jarod
j*rod,jarod
du*h,dudh
d-u-d-h,dudh
d/u/d/h,dudh
**dh,dudh
h*ga,haga
h-a-g-a,haga
h/a/g/a,haga
h*ga,haga
pu*e,pute
p-u-t-e,pute
p/u/t/e,pute
pu*e,pute
f*k,fak
f-a-k,fak
f/a/k,fak
*ak,fak
pu*a,pula
p-u-l-a,pula
p/u/l/a,pula
pul*,pula
dhuk*i,dhukai
d-h-u-k-a-i,dhukai
d/h/u/k/a/i,dhukai
dh**ai,dhukai
c*dar,cudar
c-u-d-a-r,cudar
c/u/d/a/r,cudar
*udar,cudar
du*er,duder
d-u-d-e-r,duder
d/u/d/e/r,duder
dud*r,duder
lag*y,lagay
l-a-g-a-y,lagay
l/a/g/a/y,lagay
lag**,lagay
mar*nir,maranir
m-a-r-a-n-i-r,maranir
m/a/r/a/n/i/r,maranir
*aranir,maranir
s*uiya,shuiya
s-h-u-i-y-a,shuiya
s/h/u/i/y/a,shuiya
**u*ya,shuiya
cod*ar,codnar
c-o-d-n-a-r,codnar
c/o/d/n/a/r,codnar
*odn**,codnar
madarto*ht,madartosht
m-a-d-a-r-t-o-s-h-t,madartosht
m/a/d/a/r/t/o/s/h/t,madartosht
m*dar*osht,madartosht
p*d,pad
p-a-d,pad
p/a/d,pad
p*d,pad
cu*na,cudna
c-u-d-n-a,cudna
c/u/d/n/a,cudna
cu*na,cudna
cu*nar,cudnar
c-u-d-n-a-r,cudnar
c/u/d/n/a/r,cudnar
cu*na*,cudnar
hogam*ra,hogamara
h-o-g-a-m-a-r-a,hogamara
h/o/g/a/m/a/r/a,hogamara
hogamar*,hogamara
ha*ai,hagai
h-a-g-a-i,hagai
h/a/g/a/i,hagai
*aga*,hagai
natk*r,natkir
n-a-t-k-i-r,natkir
n/a/t/k/i/r,natkir
nat*ir,natkir
bu*a,buda
b-u-d-a,buda
b/u/d/a,buda
*uda,buda
khankir*ola,khankirpola
k-h-a-n-k-i-r-p-o-l-a,khankirpola
k/h/a/n/k/i/r/p/o/l/a,khankirpola
kha*kirpola,khankirpola
mainda*er,maindarer
m-a-i-n-d-a-r-e-r,maindarer
m/a/i/n/d/a/r/e/r,maindarer
ma*nd*r*r,maindarer
p*tu,putu
p-u-t-u,putu
p/u/t/u,putu
*utu,putu
shu*or,shuyor
s-h-u-y-o-r,shuyor
s/h/u/y/o/r,shuyor
shu**r,shuyor
ha*ramjada,haaramjada
h-a-a-r-a-m-j-a-d-a,haaramjada
h/a/a/r/a/m/j/a/d/a,haaramjada
*a*ra*jada,haaramjada
haramk*or,haramkhor
h-a-r-a-m-k-h-o-r,haramkhor
h/a/r/a/m/k/h/o/r,haramkhor
ha*am**o*,haramkhor
shua*a,shuala
s-h-u-a-l-a,shuala
s/h/u/a/l/a,shuala
shual*,shuala
humundir-*ut,humundir-put
h-u-m-u-n-d-i-r---p-u-t,humundir-put
h/u/m/u/n/d/i/r/-/p/u/t,humundir-put
h*mun**r-pu*,humundir-put
mjan*ger-pola,mjangger-pola
m-j-a-n-g-g-e-r---p-o-l-a,mjangger-pola
m/j/a/n/g/g/e/r/-/p/o/l/a,mjangger-pola
mjangg*r**ola,mjangger-pola
h*uya,hauya
h-a-u-y-a,hauya
h/a/u/y/a,hauya
h*uy*,hauya
p*cha-mara,pacha-mara
p-a-c-h-a---m-a-r-a,pacha-mara
p/a/c/h/a/-/m/a/r/a,pacha-mara
***ha-*ar*,pacha-mara
guy*-mara,guya-mara
g-u-y-a---m-a-r-a,guya-mara
g/u/y/a/-/m/a/r/a,guya-mara
guy*-*ara,guya-mara
banc*t,bancot
b-a-n-c-o-t,bancot
b/a/n/c/o/t,bancot
b*n**t,bancot
bal pak*a,bal pakna
b-a-l- -p-a-k-n-a,bal pakna
b/a/l/ /p/a/k/n/a,bal pakna
bal pakn*,bal pakna
ped*mu,pedamu
p-e-d-a-m-u,pedamu
p/e/d/a/m/u,pedamu
peda*u,pedamu
vo*ai,vodai
v-o-d-a-i,vodai
v/o/d/a/i,vodai
vo*ai,vodai
putk*-mara,putki-mara
p-u-t-k-i---m-a-r-a,putki-mara
p/u/t/k/i/-/m/a/r/a,putki-mara
*utk**m*ra,putki-mara
mirj*for,mirjafor
m-i-r-j-a-f-o-r,mirjafor
m/i/r/j/a/f/o/r,mirjafor
mir**for,mirjafor
leda*i,ledani
l-e-d-a-n-i,ledani
l/e/d/a/n/i,ledani
l*da**,ledani
khbi*h,khbish
k-h-b-i-s-h,khbish
k/h/b/i/s/h,khbish
k*bish,khbish
b*kocoy,bokocoy
b-o-k-o-c-o-y,bokocoy
b/o/k/o/c/o/y,bokocoy
boko*oy,bokocoy
jong*i,jonggi
j-o-n-g-g-i,jonggi
j/o/n/g/g/i,jonggi
jo**gi,jonggi
p*istani,pkistani
p-k-i-s-t-a-n-i,pkistani
p/k/i/s/t/a/n/i,pkistani
pki*tani,pkistani
l*den,laden
l-a-d-e-n,laden
l/a/d/e/n,laden
*ade*,laden
f*tka,fotka
f-o-t-k-a,fotka
f/o/t/k/a,fotka
fo*ka,fotka
jam*t,jamat
j-a-m-a-t,jamat
j/a/m/a/t,jamat
jama*,jamat
tal*ban,taleban
t-a-l-e-b-a-n,taleban
t/a/l/e/b/a/n,taleban
t*leban,taleban
khai*ta,khaista
k-h-a-i-s-t-a,khaista
k/h/a/i/s/t/a,khaista
kha*s*a,khaista
g*uraa,gauraa
g-a-u-r-a-a,gauraa
g/a/u/r/a/a,gauraa
g*ur**,gauraa
chj*sra,chjasra
c-h-j-a-s-r-a,chjasra
c/h/j/a/s/r/a,chjasra
chja***,chjasra
matha*ota,mathamota
m-a-t-h-a-m-o-t-a,mathamota
m/a/t/h/a/m/o/t/a,mathamota
*athamo**,mathamota
gu-*ha,gu-kha
g-u---k-h-a,gu-kha
g/u/-/k/h/a,gu-kha
g*-kha,gu-kha
bekk*l,bekkol
b-e-k-k-o-l,bekkol
b/e/k/k/o/l,bekkol
b*k**l,bekkol
dal*l,dalal
d-a-l-a-l,dalal
d/a/l/a/l,dalal
da*al,dalal
ba*tta,baitta
b-a-i-t-t-a,baitta
b/a/i/t/t/a,baitta
baitt*,baitta
nos*a,nosta
n-o-s-t-a,nosta
n/o/s/t/a,nosta
nost*,nosta
gruc*r,grucor
g-r-u-c-o-r,grucor
g/r/u/c/o/r,grucor
*r*c*r,grucor
g*dha,gadha
g-a-d-h-a,gadha
g/a/d/h/a,gadha
gadh*,gadha
shoy*an,shoytan
s-h-o-y-t-a-n,shoytan
s/h/o/y/t/a/n,shoytan
sh*y**n,shoytan
nola cho*a,nola choda
n-o-l-a- -c-h-o-d-a,nola choda
n/o/l/a/ /c/h/o/d/a,nola choda
nola*choda,nola choda
rajak*r,rajakar
r-a-j-a-k-a-r,rajakar
r/a/j/a/k/a/r,rajakar
r**a*ar,rajakar
chot *hon,chot dhon
c-h-o-t- -d-h-o-n,chot dhon
c/h/o/t/ /d/h/o/n,chot dhon
chot d***,chot dhon
i*lish,iblish
i-b-l-i-s-h,iblish
i/b/l/i/s/h,iblish
ib**sh,iblish
i*or,itor
i-t-o-r,itor
i/t/o/r,itor
it*r,itor
gush*hor,gushkhor
g-u-s-h-k-h-o-r,gushkhor
g/u/s/h/k/h/o/r,gushkhor
gus*kh*r,gushkhor
sudkh*r,sudkhor
s-u-d-k-h-o-r,sudkhor
s/u/d/k/h/o/r,sudkhor
s*dkhor,sudkhor
modk*or,modkhor
m-o-d-k-h-o-r,modkhor
m/o/d/k/h/o/r,modkhor
*odkho*,modkhor
neshakh*r,neshakhor
n-e-s-h-a-k-h-o-r,neshakhor
n/e/s/h/a/k/h/o/r,neshakhor
*es*ak**r,neshakhor
s*uya,sauya
s-a-u-y-a,sauya
s/a/u/y/a,sauya
*a*ya,sauya
bad*imma,badaimma
b-a-d-a-i-m-m-a,badaimma
b/a/d/a/i/m/m/a,badaimma
ba**imma,badaimma
b*tol,bitol
b-i-t-o-l,bitol
b/i/t/o/l,bitol
bi*o*,bitol
bo*olom,bokolom
b-o-k-o-l-o-m,bokolom
b/o/k/o/l/o/m,bokolom
bo*olom,bokolom
b*a,bga
b-g-a,bga
b/g/a,bga
b*a,bga
c*en,chen
c-h-e-n,chen
c/h/e/n,chen
*he*,chen
dhur*bal,dhur bal
d-h-u-r- -b-a-l,dhur bal
d/h/u/r/ /b/a/l,dhur bal
dh** *a*,dhur bal
ka* kola,kac kola
k-a-c- -k-o-l-a,kac kola
k/a/c/ /k/o/l/a,kac kola
ka**kol*,kac kola
thjang*a,thjangga
t-h-j-a-n-g-g-a,thjangga
t/h/j/a/n/g/g/a,thjangga
thja*gga,thjangga
k*tti,kutti
k-u-t-t-i,kutti
k/u/t/t/i,kutti
kutt*,kutti
fun*a,funga
f-u-n-g-a,funga
f/u/n/g/a,funga
fu*ga,funga
c*danirpo,cudanirpo
c-u-d-a-n-i-r-p-o,cudanirpo
